chain_id,tail_number,flight1_Tail_Number,flight1_Flight_Duration_Minutes,flight1_Dest,flight1_Schedule_DateTime,flight1_Carrier_Airline,flight1_Origin,flight1_Flight_Delay,flight1_Orientation,flight2_Tail_Number,flight2_Flight_Duration_Minutes,flight2_Dest,flight2_Schedule_DateTime,flight2_Carrier_Airline,flight2_Origin,flight2_Flight_Delay,flight2_Orientation,flight3_Tail_Number,flight3_Flight_Duration_Minutes,flight3_Dest,flight3_Schedule_DateTime,flight3_Carrier_Airline,flight3_Origin,flight3_Flight_Delay,flight3_Orientation,ground_time_1,ground_time_2,flight2_PFD,flight2_FTD,flight3_PFD,flight3_FTD,delay_label,delay_category
2153,N614NN,N614NN,111.0,IND,2022-03-12 13:10:00,OH,CLT,149.0,East-West,N614NN,102.0,CLT,2022-03-12 15:33:00,OH,IND,153.0,East-West,N614NN,119.0,EWR,2022-03-13 14:47:00,OH,CLT,-16.0,East-West,32.0,1292.0,149.0,32.0,153.0,1292.0,-16.0,0
2154,N614NN,N614NN,102.0,CLT,2022-03-12 15:33:00,OH,IND,153.0,East-West,N614NN,119.0,EWR,2022-03-13 14:47:00,OH,CLT,-16.0,East-West,N614NN,123.0,CLT,2022-03-13 17:24:00,OH,EWR,-21.0,East-West,1292.0,38.0,153.0,1292.0,-16.0,38.0,-21.0,0
2155,N614NN,N614NN,119.0,EWR,2022-03-13 14:47:00,OH,CLT,-16.0,East-West,N614NN,123.0,CLT,2022-03-13 17:24:00,OH,EWR,-21.0,East-West,N614NN,50.0,GSP,2022-03-13 20:10:00,OH,CLT,1.0,East-West,38.0,43.0,-16.0,38.0,-21.0,43.0,1.0,1
2156,N614NN,N614NN,123.0,CLT,2022-03-13 17:24:00,OH,EWR,-21.0,East-West,N614NN,50.0,GSP,2022-03-13 20:10:00,OH,CLT,1.0,East-West,N614NN,98.0,PHL,2022-03-14 07:05:00,OH,GSP,44.0,East-West,43.0,605.0,-21.0,43.0,1.0,605.0,44.0,2
2157,N614NN,N614NN,50.0,GSP,2022-03-13 20:10:00,OH,CLT,1.0,East-West,N614NN,98.0,PHL,2022-03-14 07:05:00,OH,GSP,44.0,East-West,N614NN,114.0,CMH,2022-03-14 09:40:00,OH,PHL,6.0,East-West,605.0,57.0,1.0,605.0,44.0,57.0,6.0,1
2158,N614NN,N614NN,98.0,PHL,2022-03-14 07:05:00,OH,GSP,44.0,East-West,N614NN,114.0,CMH,2022-03-14 09:40:00,OH,PHL,6.0,East-West,N614NN,84.0,PHL,2022-03-14 12:06:00,OH,CMH,0.0,East-West,57.0,32.0,44.0,57.0,6.0,32.0,0.0,0
2159,N614NN,N614NN,114.0,CMH,2022-03-14 09:40:00,OH,PHL,6.0,East-West,N614NN,84.0,PHL,2022-03-14 12:06:00,OH,CMH,0.0,East-West,N614NN,94.0,CLE,2022-03-14 14:15:00,OH,PHL,-15.0,East-West,32.0,45.0,6.0,32.0,0.0,45.0,-15.0,0
2160,N614NN,N614NN,84.0,PHL,2022-03-14 12:06:00,OH,CMH,0.0,East-West,N614NN,94.0,CLE,2022-03-14 14:15:00,OH,PHL,-15.0,East-West,N614NN,88.0,PHL,2022-03-14 17:15:00,OH,CLE,-16.0,East-West,45.0,86.0,0.0,45.0,-15.0,86.0,-16.0,0
2161,N614NN,N614NN,95.0,BNA,2022-03-20 07:15:00,OH,CLT,-18.0,East-West,N614NN,125.0,JAX,2022-03-20 17:00:00,OH,DCA,-17.0,North-South,N614NN,93.0,MHT,2022-03-20 22:10:00,OH,DCA,-2.0,East-West,490.0,185.0,-18.0,490.0,-17.0,185.0,-2.0,0
2162,N614NN,N614NN,125.0,JAX,2022-03-20 17:00:00,OH,DCA,-17.0,North-South,N614NN,93.0,MHT,2022-03-20 22:10:00,OH,DCA,-2.0,East-West,N614NN,111.0,DCA,2022-03-21 06:08:00,OH,MHT,-23.0,East-West,185.0,385.0,-17.0,185.0,-2.0,385.0,-23.0,0
2163,N614NN,N614NN,131.0,JAX,2022-03-22 08:40:00,OH,DCA,31.0,North-South,N614NN,74.0,RDU,2022-03-22 20:00:00,OH,DCA,-23.0,North-South,N614NN,60.0,PHL,2022-03-23 07:38:00,OH,DCA,-4.0,East-West,549.0,624.0,31.0,549.0,-23.0,624.0,-4.0,0
2164,N614NN,N614NN,74.0,RDU,2022-03-22 20:00:00,OH,DCA,-23.0,North-South,N614NN,60.0,PHL,2022-03-23 07:38:00,OH,DCA,-4.0,East-West,N614NN,69.0,CLT,2022-03-24 07:00:00,OH,GSP,8.0,East-West,624.0,1342.0,-23.0,624.0,-4.0,1342.0,8.0,1
2165,N614NN,N614NN,60.0,PHL,2022-03-23 07:38:00,OH,DCA,-4.0,East-West,N614NN,69.0,CLT,2022-03-24 07:00:00,OH,GSP,8.0,East-West,N614NN,90.0,PHL,2022-03-24 17:10:00,OH,PVD,52.0,East-West,1342.0,541.0,-4.0,1342.0,8.0,541.0,52.0,3
2166,N614NN,N614NN,69.0,CLT,2022-03-24 07:00:00,OH,GSP,8.0,East-West,N614NN,90.0,PHL,2022-03-24 17:10:00,OH,PVD,52.0,East-West,N614NN,104.0,PHL,2022-03-25 06:00:00,OH,DTW,-25.0,East-West,541.0,680.0,8.0,541.0,52.0,680.0,-25.0,0
2167,N615NN,N615NN,70.0,DCA,2022-03-03 19:50:00,OH,PHL,6.0,East-West,N615NN,68.0,CHS,2022-03-04 07:25:00,OH,CLT,-9.0,North-South,N615NN,115.0,PNS,2022-03-04 11:10:00,OH,CLT,-19.0,East-West,625.0,157.0,6.0,625.0,-9.0,157.0,-19.0,0
2168,N615NN,N615NN,105.0,CLT,2022-03-04 12:37:00,OH,PNS,-13.0,East-West,N615NN,163.0,CLT,2022-03-05 06:03:00,OH,OMA,-18.0,East-West,N615NN,123.0,ROC,2022-03-05 20:46:00,OH,CLT,-8.0,North-South,941.0,720.0,-13.0,941.0,-18.0,720.0,-8.0,0
2169,N615NN,N615NN,163.0,CLT,2022-03-05 06:03:00,OH,OMA,-18.0,East-West,N615NN,123.0,ROC,2022-03-05 20:46:00,OH,CLT,-8.0,North-South,N615NN,52.0,CAE,2022-03-06 19:05:00,OH,CLT,-8.0,North-South,720.0,1216.0,-18.0,720.0,-8.0,1216.0,-8.0,0
2170,N615NN,N615NN,123.0,ROC,2022-03-05 20:46:00,OH,CLT,-8.0,North-South,N615NN,52.0,CAE,2022-03-06 19:05:00,OH,CLT,-8.0,North-South,N615NN,84.0,JAX,2022-03-07 08:38:00,OH,CLT,-16.0,North-South,1216.0,761.0,-8.0,1216.0,-8.0,761.0,-16.0,0
2171,N615NN,N615NN,52.0,CAE,2022-03-06 19:05:00,OH,CLT,-8.0,North-South,N615NN,84.0,JAX,2022-03-07 08:38:00,OH,CLT,-16.0,North-South,N615NN,87.0,CLT,2022-03-07 10:44:00,OH,JAX,3.0,North-South,761.0,42.0,-8.0,761.0,-16.0,42.0,3.0,1
2172,N615NN,N615NN,84.0,JAX,2022-03-07 08:38:00,OH,CLT,-16.0,North-South,N615NN,87.0,CLT,2022-03-07 10:44:00,OH,JAX,3.0,North-South,N615NN,89.0,CVG,2022-03-07 20:09:00,OH,CLT,-2.0,North-South,42.0,478.0,-16.0,42.0,3.0,478.0,-2.0,0
2173,N615NN,N615NN,87.0,CLT,2022-03-07 10:44:00,OH,JAX,3.0,North-South,N615NN,89.0,CVG,2022-03-07 20:09:00,OH,CLT,-2.0,North-South,N615NN,103.0,PHL,2022-03-08 08:32:00,OH,CVG,-30.0,East-West,478.0,654.0,3.0,478.0,-2.0,654.0,-30.0,0
2174,N615NN,N615NN,111.0,IND,2022-03-09 13:10:00,OH,CLT,-15.0,East-West,N615NN,102.0,CLT,2022-03-09 15:33:00,OH,IND,9.0,East-West,N615NN,100.0,CLT,2022-03-10 07:50:00,OH,BHM,-20.0,East-West,32.0,875.0,-15.0,32.0,9.0,875.0,-20.0,0
2175,N615NN,N615NN,74.0,CHS,2022-03-11 14:50:00,OH,CLT,128.0,North-South,N615NN,113.0,PHL,2022-03-11 16:55:00,OH,CHS,87.0,North-South,N615NN,109.0,DAY,2022-03-11 19:37:00,OH,PHL,76.0,East-West,51.0,49.0,128.0,51.0,87.0,49.0,76.0,3
2176,N615NN,N615NN,113.0,PHL,2022-03-11 16:55:00,OH,CHS,87.0,North-South,N615NN,109.0,DAY,2022-03-11 19:37:00,OH,PHL,76.0,East-West,N615NN,96.0,PHL,2022-03-12 07:08:00,OH,DAY,-8.0,East-West,49.0,582.0,87.0,49.0,76.0,582.0,-8.0,0
2177,N615NN,N615NN,109.0,DAY,2022-03-11 19:37:00,OH,PHL,76.0,East-West,N615NN,96.0,PHL,2022-03-12 07:08:00,OH,DAY,-8.0,East-West,N615NN,69.0,CLT,2022-03-12 16:16:00,OH,CHS,2.0,North-South,582.0,452.0,76.0,582.0,-8.0,452.0,2.0,1
2178,N615NN,N615NN,76.0,ILM,2022-03-17 09:20:00,OH,CLT,51.0,East-West,N615NN,72.0,CLT,2022-03-17 11:06:00,OH,ILM,41.0,East-West,N615NN,100.0,CLT,2022-03-18 07:50:00,OH,BHM,52.0,East-West,30.0,1172.0,51.0,30.0,41.0,1172.0,52.0,3
2179,N615NN,N615NN,72.0,CLT,2022-03-17 11:06:00,OH,ILM,41.0,East-West,N615NN,100.0,CLT,2022-03-18 07:50:00,OH,BHM,52.0,East-West,N615NN,105.0,DAY,2022-03-18 11:23:00,OH,CLT,17.0,North-South,1172.0,113.0,41.0,1172.0,52.0,113.0,17.0,2
2180,N615NN,N615NN,100.0,CLT,2022-03-18 07:50:00,OH,BHM,52.0,East-West,N615NN,105.0,DAY,2022-03-18 11:23:00,OH,CLT,17.0,North-South,N615NN,102.0,CLT,2022-03-18 13:38:00,OH,DAY,-1.0,North-South,113.0,30.0,52.0,113.0,17.0,30.0,-1.0,0
2181,N615NN,N615NN,105.0,DAY,2022-03-18 11:23:00,OH,CLT,17.0,North-South,N615NN,102.0,CLT,2022-03-18 13:38:00,OH,DAY,-1.0,North-South,N615NN,80.0,ATL,2022-03-18 16:19:00,OH,CLT,0.0,East-West,30.0,59.0,17.0,30.0,-1.0,59.0,0.0,0
2182,N615NN,N615NN,102.0,CLT,2022-03-18 13:38:00,OH,DAY,-1.0,North-South,N615NN,80.0,ATL,2022-03-18 16:19:00,OH,CLT,0.0,East-West,N615NN,84.0,CLT,2022-03-18 18:13:00,OH,ATL,1.0,East-West,59.0,34.0,-1.0,59.0,0.0,34.0,1.0,1
2183,N615NN,N615NN,80.0,ATL,2022-03-18 16:19:00,OH,CLT,0.0,East-West,N615NN,84.0,CLT,2022-03-18 18:13:00,OH,ATL,1.0,East-West,N615NN,59.0,GSP,2022-03-19 11:12:00,OH,CLT,-17.0,East-West,34.0,935.0,0.0,34.0,1.0,935.0,-17.0,0
2184,N615NN,N615NN,84.0,CLT,2022-03-18 18:13:00,OH,ATL,1.0,East-West,N615NN,59.0,GSP,2022-03-19 11:12:00,OH,CLT,-17.0,East-West,N615NN,71.0,CLT,2022-03-19 12:41:00,OH,GSP,-18.0,East-West,935.0,30.0,1.0,935.0,-17.0,30.0,-18.0,0
2185,N615NN,N615NN,145.0,MHT,2022-03-22 11:25:00,OH,CLT,-9.0,East-West,N615NN,157.0,CLT,2022-03-22 14:20:00,OH,MHT,-16.0,East-West,N615NN,140.0,BTR,2022-03-22 18:20:00,OH,CLT,24.0,East-West,30.0,83.0,-9.0,30.0,-16.0,83.0,24.0,2
2186,N615NN,N615NN,50.0,GSP,2022-03-28 20:10:00,OH,CLT,1.0,East-West,N615NN,69.0,CLT,2022-03-29 07:00:00,OH,GSP,-21.0,East-West,N615NN,126.0,ALB,2022-03-29 14:39:00,OH,CLT,-10.0,North-South,600.0,390.0,1.0,600.0,-21.0,390.0,-10.0,0
2187,N615NN,N615NN,69.0,CLT,2022-03-29 07:00:00,OH,GSP,-21.0,East-West,N615NN,126.0,ALB,2022-03-29 14:39:00,OH,CLT,-10.0,North-South,N615NN,133.0,CLT,2022-03-29 17:19:00,OH,ALB,-22.0,North-South,390.0,34.0,-21.0,390.0,-10.0,34.0,-22.0,0
2188,N615NN,N615NN,126.0,ALB,2022-03-29 14:39:00,OH,CLT,-10.0,North-South,N615NN,133.0,CLT,2022-03-29 17:19:00,OH,ALB,-22.0,North-South,N615NN,67.0,EWN,2022-03-30 12:39:00,OH,CLT,-18.0,East-West,34.0,1027.0,-10.0,34.0,-22.0,1027.0,-18.0,0
2189,N615NN,N615NN,133.0,CLT,2022-03-29 17:19:00,OH,ALB,-22.0,North-South,N615NN,67.0,EWN,2022-03-30 12:39:00,OH,CLT,-18.0,East-West,N615NN,82.0,CLT,2022-03-30 14:17:00,OH,EWN,-12.0,East-West,1027.0,31.0,-22.0,1027.0,-18.0,31.0,-12.0,0
2190,N702PS,N702PS,107.0,DCA,2022-03-02 10:12:00,OH,HSV,-4.0,East-West,N702PS,78.0,CAK,2022-03-02 19:00:00,OH,DCA,-13.0,East-West,N702PS,82.0,CLT,2022-03-03 14:32:00,OH,EWN,178.0,East-West,421.0,1094.0,-4.0,421.0,-13.0,1094.0,178.0,4
2191,N702PS,N702PS,78.0,CAK,2022-03-02 19:00:00,OH,DCA,-13.0,East-West,N702PS,82.0,CLT,2022-03-03 14:32:00,OH,EWN,178.0,East-West,N702PS,144.0,ECP,2022-03-04 11:33:00,OH,DCA,0.0,East-West,1094.0,1179.0,-13.0,1094.0,178.0,1179.0,0.0,0
2192,N702PS,N702PS,132.0,DCA,2022-03-04 13:28:00,OH,ECP,2.0,East-West,N702PS,92.0,CAE,2022-03-04 17:22:00,OH,DCA,-2.0,North-South,N702PS,91.0,DCA,2022-03-04 19:29:00,OH,CAE,4.0,North-South,102.0,35.0,2.0,102.0,-2.0,35.0,4.0,1
2193,N702PS,N702PS,92.0,CAE,2022-03-04 17:22:00,OH,DCA,-2.0,North-South,N702PS,91.0,DCA,2022-03-04 19:29:00,OH,CAE,4.0,North-South,N702PS,82.0,DCA,2022-03-05 08:50:00,OH,GSO,-10.0,East-West,35.0,710.0,-2.0,35.0,4.0,710.0,-10.0,0
2194,N702PS,N702PS,123.0,HSV,2022-03-10 21:08:00,OH,DCA,28.0,East-West,N702PS,75.0,HPN,2022-03-11 09:45:00,OH,DCA,-5.0,East-West,N702PS,71.0,DCA,2022-03-11 11:29:00,OH,HPN,3.0,East-West,634.0,29.0,28.0,634.0,-5.0,29.0,3.0,1
2195,N702PS,N702PS,75.0,HPN,2022-03-11 09:45:00,OH,DCA,-5.0,East-West,N702PS,71.0,DCA,2022-03-11 11:29:00,OH,HPN,3.0,East-West,N702PS,190.0,CLT,2022-03-12 06:15:00,OH,BGR,86.0,East-West,29.0,1055.0,-5.0,29.0,3.0,1055.0,86.0,3
2196,N702PS,N702PS,71.0,DCA,2022-03-11 11:29:00,OH,HPN,3.0,East-West,N702PS,190.0,CLT,2022-03-12 06:15:00,OH,BGR,86.0,East-West,N702PS,59.0,GSP,2022-03-12 11:12:00,OH,CLT,32.0,East-West,1055.0,107.0,3.0,1055.0,86.0,107.0,32.0,2
2197,N702PS,N702PS,190.0,CLT,2022-03-12 06:15:00,OH,BGR,86.0,East-West,N702PS,59.0,GSP,2022-03-12 11:12:00,OH,CLT,32.0,East-West,N702PS,71.0,CLT,2022-03-12 12:41:00,OH,GSP,34.0,East-West,107.0,30.0,86.0,107.0,32.0,30.0,34.0,2
2198,N702PS,N702PS,59.0,GSP,2022-03-12 11:12:00,OH,CLT,32.0,East-West,N702PS,71.0,CLT,2022-03-12 12:41:00,OH,GSP,34.0,East-West,N702PS,120.0,GPT,2022-03-13 12:54:00,OH,CLT,7.0,East-West,30.0,1382.0,32.0,30.0,34.0,1382.0,7.0,1
2199,N702PS,N702PS,124.0,DCA,2022-03-14 14:45:00,OH,STL,-11.0,East-West,N702PS,63.0,PHL,2022-03-14 17:54:00,OH,DCA,10.0,East-West,N702PS,144.0,STL,2022-03-15 12:43:00,OH,DCA,98.0,East-West,65.0,1066.0,-11.0,65.0,10.0,1066.0,98.0,3
2200,N703PS,N703PS,123.0,ITH,2022-03-15 20:51:00,OH,CLT,-7.0,North-South,N703PS,113.0,DCA,2022-03-16 10:05:00,OH,HSV,-7.0,East-West,N703PS,74.0,DCA,2022-03-17 06:39:00,OH,GSO,-14.0,East-West,671.0,1121.0,-7.0,671.0,-7.0,1121.0,-14.0,0
2201,N703PS,N703PS,113.0,DCA,2022-03-16 10:05:00,OH,HSV,-7.0,East-West,N703PS,74.0,DCA,2022-03-17 06:39:00,OH,GSO,-14.0,East-West,N703PS,119.0,SAV,2022-03-17 08:35:00,OH,DCA,8.0,North-South,1121.0,42.0,-7.0,1121.0,-14.0,42.0,8.0,1
2202,N703PS,N703PS,74.0,DCA,2022-03-17 06:39:00,OH,GSO,-14.0,East-West,N703PS,119.0,SAV,2022-03-17 08:35:00,OH,DCA,8.0,North-South,N703PS,102.0,DCA,2022-03-17 11:13:00,OH,SAV,-6.0,North-South,42.0,39.0,-14.0,42.0,8.0,39.0,-6.0,0
2203,N703PS,N703PS,90.0,HPN,2022-03-18 20:15:00,OH,DCA,5.0,East-West,N703PS,74.0,CAK,2022-03-19 19:17:00,OH,DCA,41.0,East-West,N703PS,89.0,HPN,2022-03-20 15:28:00,OH,DCA,7.0,East-West,1292.0,1137.0,5.0,1292.0,41.0,1137.0,7.0,1
2204,N703PS,N703PS,74.0,CAK,2022-03-19 19:17:00,OH,DCA,41.0,East-West,N703PS,89.0,HPN,2022-03-20 15:28:00,OH,DCA,7.0,East-West,N703PS,73.0,DCA,2022-03-20 17:29:00,OH,HPN,-16.0,East-West,1137.0,32.0,41.0,1137.0,7.0,32.0,-16.0,0
2205,N703PS,N703PS,123.0,HSV,2022-03-30 21:08:00,OH,DCA,20.0,East-West,N703PS,75.0,HPN,2022-03-31 09:45:00,OH,DCA,11.0,East-West,N703PS,71.0,DCA,2022-03-31 11:29:00,OH,HPN,13.0,East-West,634.0,29.0,20.0,634.0,11.0,29.0,13.0,1
2206,N703PS,N703PS,75.0,HPN,2022-03-31 09:45:00,OH,DCA,11.0,East-West,N703PS,71.0,DCA,2022-03-31 11:29:00,OH,HPN,13.0,East-West,N703PS,78.0,HPN,2022-03-31 13:39:00,OH,DCA,1.0,East-West,29.0,59.0,11.0,29.0,13.0,59.0,1.0,1
2207,N703PS,N703PS,71.0,DCA,2022-03-31 11:29:00,OH,HPN,13.0,East-West,N703PS,78.0,HPN,2022-03-31 13:39:00,OH,DCA,1.0,East-West,N703PS,81.0,DCA,2022-03-31 15:29:00,OH,HPN,86.0,East-West,59.0,32.0,13.0,59.0,1.0,32.0,86.0,3
2208,N703PS,N703PS,78.0,HPN,2022-03-31 13:39:00,OH,DCA,1.0,East-West,N703PS,81.0,DCA,2022-03-31 15:29:00,OH,HPN,86.0,East-West,N703PS,92.0,CAE,2022-03-31 17:22:00,OH,DCA,118.0,North-South,32.0,32.0,1.0,32.0,86.0,32.0,118.0,3
2209,N703PS,N703PS,81.0,DCA,2022-03-31 15:29:00,OH,HPN,86.0,East-West,N703PS,92.0,CAE,2022-03-31 17:22:00,OH,DCA,118.0,North-South,N703PS,91.0,DCA,2022-03-31 19:29:00,OH,CAE,113.0,North-South,32.0,35.0,86.0,32.0,118.0,35.0,113.0,3
2210,N705PS,N705PS,103.0,PHL,2022-03-30 08:32:00,OH,CVG,21.0,East-West,N705PS,92.0,CAE,2022-03-30 17:22:00,OH,DCA,-20.0,North-South,N705PS,91.0,DCA,2022-03-30 19:29:00,OH,CAE,12.0,North-South,427.0,35.0,21.0,427.0,-20.0,35.0,12.0,1
2211,N705PS,N705PS,92.0,CAE,2022-03-30 17:22:00,OH,DCA,-20.0,North-South,N705PS,91.0,DCA,2022-03-30 19:29:00,OH,CAE,12.0,North-South,N705PS,158.0,SHV,2022-03-31 13:25:00,OH,CLT,44.0,East-West,35.0,985.0,-20.0,35.0,12.0,985.0,44.0,2
2212,N706PS,N706PS,90.0,DAY,2022-03-01 15:12:00,OH,CLT,1.0,North-South,N706PS,99.0,CLT,2022-03-01 17:21:00,OH,DAY,-17.0,North-South,N706PS,156.0,CLT,2022-03-02 06:35:00,OH,CID,-21.0,East-West,39.0,695.0,1.0,39.0,-17.0,695.0,-21.0,0
2213,N706PS,N706PS,99.0,CLT,2022-03-01 17:21:00,OH,DAY,-17.0,North-South,N706PS,156.0,CLT,2022-03-02 06:35:00,OH,CID,-21.0,East-West,N706PS,50.0,GSP,2022-03-02 14:47:00,OH,CLT,-4.0,East-West,695.0,336.0,-17.0,695.0,-21.0,336.0,-4.0,0
2214,N706PS,N706PS,156.0,CLT,2022-03-02 06:35:00,OH,CID,-21.0,East-West,N706PS,50.0,GSP,2022-03-02 14:47:00,OH,CLT,-4.0,East-West,N706PS,61.0,CLT,2022-03-02 16:07:00,OH,GSP,1.0,East-West,336.0,30.0,-21.0,336.0,-4.0,30.0,1.0,1
2215,N706PS,N706PS,50.0,GSP,2022-03-02 14:47:00,OH,CLT,-4.0,East-West,N706PS,61.0,CLT,2022-03-02 16:07:00,OH,GSP,1.0,East-West,N706PS,48.0,GSP,2022-03-03 14:11:00,OH,CLT,-15.0,East-West,30.0,1263.0,-4.0,30.0,1.0,1263.0,-15.0,0
2216,N706PS,N706PS,123.0,DCA,2022-03-05 17:31:00,OH,BGR,-10.0,East-West,N706PS,190.0,CLT,2022-03-06 06:30:00,OH,BGR,9.0,East-West,N706PS,114.0,CVG,2022-03-06 17:35:00,OH,PHL,173.0,East-West,656.0,475.0,-10.0,656.0,9.0,475.0,173.0,4
2217,N706PS,N706PS,190.0,CLT,2022-03-06 06:30:00,OH,BGR,9.0,East-West,N706PS,114.0,CVG,2022-03-06 17:35:00,OH,PHL,173.0,East-West,N706PS,144.0,ECP,2022-03-07 11:33:00,OH,DCA,55.0,East-West,475.0,964.0,9.0,475.0,173.0,964.0,55.0,3
2218,N706PS,N706PS,114.0,CVG,2022-03-06 17:35:00,OH,PHL,173.0,East-West,N706PS,144.0,ECP,2022-03-07 11:33:00,OH,DCA,55.0,East-West,N706PS,104.0,DCA,2022-03-07 19:46:00,OH,SAV,56.0,North-South,964.0,349.0,173.0,964.0,55.0,349.0,56.0,3
2219,N706PS,N706PS,144.0,ECP,2022-03-07 11:33:00,OH,DCA,55.0,East-West,N706PS,104.0,DCA,2022-03-07 19:46:00,OH,SAV,56.0,North-South,N706PS,58.0,ORF,2022-03-08 08:30:00,OH,DCA,37.0,North-South,349.0,660.0,55.0,349.0,56.0,660.0,37.0,2
2220,N706PS,N706PS,104.0,DCA,2022-03-07 19:46:00,OH,SAV,56.0,North-South,N706PS,58.0,ORF,2022-03-08 08:30:00,OH,DCA,37.0,North-South,N706PS,104.0,DCA,2022-03-08 19:46:00,OH,SAV,-8.0,North-South,660.0,618.0,56.0,660.0,37.0,618.0,-8.0,0
2221,N706PS,N706PS,73.0,CLT,2022-03-11 16:13:00,OH,ILM,133.0,East-West,N706PS,67.0,ILM,2022-03-12 14:35:00,OH,CLT,68.0,East-West,N706PS,73.0,CLT,2022-03-12 16:13:00,OH,ILM,91.0,East-West,1269.0,31.0,133.0,1269.0,68.0,31.0,91.0,3
2222,N706PS,N706PS,67.0,ILM,2022-03-12 14:35:00,OH,CLT,68.0,East-West,N706PS,73.0,CLT,2022-03-12 16:13:00,OH,ILM,91.0,East-West,N706PS,95.0,CLE,2022-03-13 13:40:00,OH,PHL,34.0,East-West,31.0,1214.0,68.0,31.0,91.0,1214.0,34.0,2
2223,N706PS,N706PS,73.0,CLT,2022-03-12 16:13:00,OH,ILM,91.0,East-West,N706PS,95.0,CLE,2022-03-13 13:40:00,OH,PHL,34.0,East-West,N706PS,82.0,PHL,2022-03-13 16:18:00,OH,CLE,5.0,East-West,1214.0,63.0,91.0,1214.0,34.0,63.0,5.0,1
2224,N706PS,N706PS,114.0,CVG,2022-03-13 17:35:00,OH,PHL,54.0,East-West,N706PS,92.0,CAE,2022-03-14 17:22:00,OH,DCA,-12.0,North-South,N706PS,91.0,DCA,2022-03-14 19:29:00,OH,CAE,-5.0,North-South,1313.0,35.0,54.0,1313.0,-12.0,35.0,-5.0,0
2225,N706PS,N706PS,92.0,CAE,2022-03-14 17:22:00,OH,DCA,-12.0,North-South,N706PS,91.0,DCA,2022-03-14 19:29:00,OH,CAE,-5.0,North-South,N706PS,190.0,CLT,2022-03-15 06:15:00,OH,BGR,-34.0,East-West,35.0,555.0,-12.0,35.0,-5.0,555.0,-34.0,0
2226,N706PS,N706PS,67.0,EWN,2022-03-16 12:39:00,OH,CLT,-12.0,East-West,N706PS,82.0,CLT,2022-03-16 14:17:00,OH,EWN,-22.0,East-West,N706PS,75.0,CRW,2022-03-16 16:34:00,OH,CLT,-19.0,North-South,31.0,55.0,-12.0,31.0,-22.0,55.0,-19.0,0
2227,N706PS,N706PS,82.0,CLT,2022-03-16 14:17:00,OH,EWN,-22.0,East-West,N706PS,75.0,CRW,2022-03-16 16:34:00,OH,CLT,-19.0,North-South,N706PS,75.0,CLT,2022-03-16 18:19:00,OH,CRW,-10.0,North-South,55.0,30.0,-22.0,55.0,-19.0,30.0,-10.0,0
2228,N706PS,N706PS,75.0,CRW,2022-03-16 16:34:00,OH,CLT,-19.0,North-South,N706PS,75.0,CLT,2022-03-16 18:19:00,OH,CRW,-10.0,North-South,N706PS,63.0,PHL,2022-03-17 17:54:00,OH,DCA,50.0,East-West,30.0,1340.0,-19.0,30.0,-10.0,1340.0,50.0,3
2229,N706PS,N706PS,74.0,DCA,2022-03-22 06:39:00,OH,GSO,5.0,East-West,N706PS,119.0,SAV,2022-03-22 08:35:00,OH,DCA,1.0,North-South,N706PS,102.0,DCA,2022-03-22 11:13:00,OH,SAV,-14.0,North-South,42.0,39.0,5.0,42.0,1.0,39.0,-14.0,0
2230,N706PS,N706PS,119.0,SAV,2022-03-22 08:35:00,OH,DCA,1.0,North-South,N706PS,102.0,DCA,2022-03-22 11:13:00,OH,SAV,-14.0,North-South,N706PS,133.0,BHM,2022-03-22 13:57:00,OH,DCA,15.0,East-West,39.0,62.0,1.0,39.0,-14.0,62.0,15.0,1
2231,N706PS,N706PS,88.0,CSG,2022-03-23 20:29:00,OH,CLT,8.0,East-West,N706PS,98.0,SDF,2022-03-24 13:21:00,OH,CLT,-11.0,East-West,N706PS,95.0,CLT,2022-03-24 15:33:00,OH,SDF,-2.0,East-West,924.0,34.0,8.0,924.0,-11.0,34.0,-2.0,0
2232,N706PS,N706PS,98.0,SDF,2022-03-24 13:21:00,OH,CLT,-11.0,East-West,N706PS,95.0,CLT,2022-03-24 15:33:00,OH,SDF,-2.0,East-West,N706PS,53.0,GSP,2022-03-25 14:36:00,OH,CLT,-13.0,East-West,34.0,1288.0,-11.0,34.0,-2.0,1288.0,-13.0,0
2233,N706PS,N706PS,95.0,CLT,2022-03-24 15:33:00,OH,SDF,-2.0,East-West,N706PS,53.0,GSP,2022-03-25 14:36:00,OH,CLT,-13.0,East-West,N706PS,95.0,IAD,2022-03-25 18:11:00,OH,CLT,7.0,North-South,1288.0,162.0,-2.0,1288.0,-13.0,162.0,7.0,1
2234,N706PS,N706PS,53.0,GSP,2022-03-25 14:36:00,OH,CLT,-13.0,East-West,N706PS,95.0,IAD,2022-03-25 18:11:00,OH,CLT,7.0,North-South,N706PS,92.0,CLT,2022-03-25 20:16:00,OH,IAD,-1.0,North-South,162.0,30.0,-13.0,162.0,7.0,30.0,-1.0,0
2235,N708PS,N708PS,74.0,DCA,2022-03-02 06:10:00,OH,GSO,-19.0,East-West,N708PS,120.0,SAV,2022-03-02 08:30:00,OH,DCA,-16.0,North-South,N708PS,95.0,DCA,2022-03-02 11:20:00,OH,SAV,-14.0,North-South,66.0,50.0,-19.0,66.0,-16.0,50.0,-14.0,0
